Country,Date,Population,Cases,Active,Recovered,Deaths
Belarus,2020-02-01,9446268,186437,1731,24849,1349
Belarus,2020-03-01,9446268,186512,1771,24868,1349
Belarus,2020-04-01,9446268,193450,5582,25804,1393
Belarus,2020-05-01,9446268,207714,9667,32255,1466
Belarus,2020-06-01,9446268,217495,10223,43271,1545
Belarus,2020-07-01,9446268,220155,6555,49046,1621
Belarus,2020-08-01,9446268,374404,1389,31878,2746
Belarus,2020-09-01,9446268,376667,1389,31878,2797
Belarus,2020-10-01,9446268,383284,1389,31878,2846
Belarus,2020-11-01,9446268,396005,1389,31878,2905
Belarus,2020-12-01,9446268,415218,1389,31878,2994
Belarus,2021-01-01,9446268,433235,1389,31878,3092
Belarus,2021-02-01,9446268,446225,1389,31878,3178
Belarus,2021-03-01,9446268,457725,1389,31878,3268
Belarus,2021-04-01,9446268,470036,1389,31878,3366
Belarus,2021-05-01,9446268,481936,1389,31878,3469
Belarus,2021-06-01,9446268,489519,1389,31878,3567
Belarus,2021-07-01,9446268,499136,1389,31878,3670
Belarus,2021-08-01,9446268,510967,1389,31878,3779
Belarus,2021-09-01,9446268,529818,1389,31878,3900
Belarus,2021-10-01,9446268,550512,1389,31878,4063
Belarus,2021-11-01,9446268,568696,1389,31878,4213
Belarus,2021-12-01,9446268,583493,1389,31878,4378
Belarus,2022-01-01,9446268,598107,1389,31878,4536
Belarus,2022-02-01,9446268,657035,1389,31878,4679
Belarus,2022-03-01,9446268,671359,1389,31878,4792
Belarus,2022-04-01,9446268,677238,1389,31878,4835
Belarus,2022-05-01,9446268,678079,1389,31878,4845
Belgium,2020-01-01,11639150,850796,45245,795292,10258
Belgium,2020-02-01,11639150,708997,37704,795293,8549
Belgium,2020-03-01,11639150,715384,42895,795971,8824
Belgium,2020-04-01,11639150,733256,52480,799923,12191
Belgium,2020-05-01,11639150,738187,53800,801647,13242
Belgium,2020-06-01,11639150,739710,50790,802086,13412
Belgium,2020-07-01,11639150,742474,51825,802273,13455
Belgium,2020-08-01,11639150,1424199,67941,1979505,17151
Belgium,2020-09-01,11639150,1434890,73022,1979505,17184
Belgium,2020-10-01,11639150,1533289,160494,1979505,17458
Belgium,2020-11-01,11639150,1588051,179924,1979505,19179
Belgium,2020-12-01,11639150,1610599,111875,1979505,20239
Belgium,2021-01-01,11639150,1631797,84852,1979505,20839
Belgium,2021-02-01,11639150,1652323,84739,1979505,21208
Belgium,2021-03-01,11639150,1688132,97476,1979505,21470
Belgium,2021-04-01,11639150,1724725,104483,1979505,21842
Belgium,2021-05-01,11639150,1749585,99368,1979505,22146
Belgium,2021-06-01,11639150,1757368,86266,1979505,22241
Belgium,2021-07-01,11639150,1770756,75538,1979505,22271
Belgium,2021-08-01,11639150,1790121,81946,1979505,22317
Belgium,2021-09-01,11639150,1810125,83530,1979505,22389
Belgium,2021-10-01,11639150,1851812,104041,1979505,22530
Belgium,2021-11-01,11639150,1979008,191885,1979505,22848
Belgium,2021-12-01,11639150,2092404,222580,1979505,23260
Belgium,2022-01-01,11639150,2438607,408538,1979505,23498
Belgium,2022-02-01,11639150,2580790,443718,1979505,23878
Belgium,2022-03-01,11639150,2674405,229467,1979505,24089
Belgium,2022-04-01,11639150,2750452,169423,1979505,24313
Belgium,2022-05-01,11639150,2767984,139529,1979505,24361
Belize,2020-01-01,404690,11606,106,11363,136
Belize,2020-02-01,404690,9671,88,11363,113
Belize,2020-03-01,404690,9673,90,11363,113
Belize,2020-04-01,404690,9680,96,11367,114
Belize,2020-05-01,404690,9680,90,11370,114
Belize,2020-06-01,404690,9683,90,11370,114
Belize,2020-07-01,404690,9695,98,11374,114
Belize,2020-08-01,404690,19663,458,28396,230
Belize,2020-09-01,404690,19975,512,28396,234
Belize,2020-10-01,404690,20481,589,28396,245
Belize,2020-11-01,404690,21241,992,28396,275
Belize,2020-12-01,404690,22919,1766,28396,308
Belize,2021-01-01,404690,23296,415,28396,326
Belize,2021-02-01,404690,23425,267,28396,330
Belize,2021-03-01,404690,23479,217,28396,331
Belize,2021-04-01,404690,23550,213,28396,333
Belize,2021-05-01,404690,23597,213,28396,334
Belize,2021-06-01,404690,23744,260,28396,335
Belize,2021-07-01,404690,24048,313,28396,338
Belize,2021-08-01,404690,24778,547,28396,346
Belize,2021-09-01,404690,26261,917,28396,364
Belize,2021-10-01,404690,28260,1137,28396,389
Belize,2021-11-01,404690,29471,982,28396,418
Belize,2021-12-01,404690,30274,715,28396,426
Belize,2022-01-01,404690,36422,3377,28396,435
Belize,2022-02-01,404690,38225,2885,28396,442
Belize,2022-03-01,404690,38420,594,28396,444
Belize,2022-04-01,404690,38493,254,28396,451
Belize,2022-05-01,404690,38626,323,28396,451
Benin,2020-01-01,12433158,6131,456,5628,47
Benin,2020-02-01,12433158,5109,380,5628,39
Benin,2020-03-01,12433158,5114,384,5628,39
Benin,2020-04-01,12433158,5141,395,5641,39
Benin,2020-05-01,12433158,5279,507,5685,40
Benin,2020-06-01,12433158,5709,802,5761,49
Benin,2020-07-01,12433158,6000,844,6042,57
Benin,2020-08-01,12433158,10344,807,13553,80
Benin,2020-09-01,12433158,10415,665,13553,80
Benin,2020-10-01,12433158,10510,659,13553,80
Benin,2020-11-01,12433158,10634,644,13553,81
Benin,2020-12-01,12433158,10713,584,13553,81
Benin,2021-01-01,12433158,10927,667,13553,84
Benin,2021-02-01,12433158,11440,899,13553,90
Benin,2021-03-01,12433158,11996,1013,13553,97
Benin,2021-04-01,12433158,12236,850,13553,100
Benin,2021-05-01,12433158,12315,607,13553,100
Benin,2021-06-01,12433158,12362,558,13553,101
Benin,2021-07-01,12433158,12427,577,13553,103
Benin,2021-08-01,12433158,14084,1988,13553,109
Benin,2021-09-01,12433158,17592,2508,13553,120
Benin,2021-10-01,12433158,17879,1106,13553,120
Benin,2021-11-01,12433158,17912,626,13553,120
Benin,2021-12-01,12433158,17941,593,13553,120
Benin,2022-01-01,12433158,18446,898,13553,121
Benin,2022-02-01,12433158,18485,826,13553,121
Benin,2022-03-01,12433158,18613,954,13553,121
Benin,2022-04-01,12433158,18613,954,13553,121
Benin,2022-05-01,12433158,18613,954,13553,121
Bermuda,2020-02-01,62052,4764,113,6904,48
Bermuda,2020-03-01,62052,4774,121,6904,48
Bermuda,2020-04-01,62052,4802,135,6904,50
Bermuda,2020-05-01,62052,4810,133,6904,51
Bermuda,2020-06-01,62052,4812,120,6904,51
Bermuda,2020-07-01,62052,4816,115,6904,51
Bermuda,2020-08-01,62052,4821,117,6904,51
Bermuda,2020-09-01,62052,4824,116,6904,51
Bermuda,2020-10-01,62052,4830,118,6904,51
Bermuda,2020-11-01,62052,4850,125,6904,51
Bermuda,2020-12-01,62052,4965,197,6904,51
Bermuda,2021-01-01,62052,4994,163,6904,52
Bermuda,2021-02-01,62052,4999,117,6904,52
Bermuda,2021-03-01,62052,5169,272,6904,52
Bermuda,2021-04-01,62052,5561,414,6904,57
Bermuda,2021-05-01,62052,5595,295,6904,59
Bermuda,2021-06-01,62052,5602,120,6904,59
Bermuda,2021-07-01,62052,5620,125,6904,59
Bermuda,2021-08-01,62052,5738,181,6904,59
Bermuda,2021-09-01,62052,6512,650,6904,72
Bermuda,2021-10-01,62052,6646,597,6904,81
Bermuda,2021-11-01,62052,6680,135,6904,83
Bermuda,2021-12-01,62052,6904,287,6904,84
Bermuda,2022-01-01,62052,8361,764,6904,87
Bermuda,2022-02-01,62052,8617,421,6904,89
Bermuda,2022-03-01,62052,8952,217,6904,90
Bermuda,2022-04-01,62052,9260,238,6904,91
Bermuda,2022-05-01,62052,9475,250,6904,93
Bhutan,2020-01-01,779937,11954,16,11934,4
Bhutan,2020-02-01,779937,9962,13,11934,3
Bhutan,2020-03-01,779937,9964,15,11934,3
Bhutan,2020-04-01,779937,9965,16,11936,3
Bhutan,2020-05-01,779937,9983,32,11936,3
Bhutan,2020-06-01,779937,10000,37,11953,3
Bhutan,2020-07-01,779937,10012,27,11968,3
Bhutan,2020-08-01,779937,19966,51,29792,7
Bhutan,2020-09-01,779937,19985,51,29792,7
Bhutan,2020-10-01,779937,20007,43,29792,7
Bhutan,2020-11-01,779937,20023,33,29792,7
Bhutan,2020-12-01,779937,20115,97,29792,7
Bhutan,2021-01-01,779937,20178,141,29792,7
Bhutan,2021-02-01,779937,20180,35,29792,7
Bhutan,2021-03-01,779937,20182,24,29792,7
Bhutan,2021-04-01,779937,20249,60,29792,7
Bhutan,2021-05-01,779937,20431,143,29792,7
Bhutan,2021-06-01,779937,20591,145,29792,7
Bhutan,2021-07-01,779937,20730,149,29792,7
Bhutan,2021-08-01,779937,20757,67,29792,8
Bhutan,2021-09-01,779937,20758,30,29792,8
Bhutan,2021-10-01,779937,20765,27,29792,8
Bhutan,2021-11-01,779937,20771,29,29792,8
Bhutan,2021-12-01,779937,20778,30,29792,8
Bhutan,2022-01-01,779937,21522,657,29792,8
Bhutan,2022-02-01,779937,24125,1491,29792,9
Bhutan,2022-03-01,779937,29258,1912,29792,10
Bhutan,2022-04-01,779937,39612,3454,29792,14
Bhutan,2022-05-01,779937,39747,459,29792,14
Bolivia,2020-01-01,11829006,212750,24635,182503,5611
Bolivia,2020-02-01,11829006,177291,20529,182503,4675
Bolivia,2020-03-01,11829006,177345,20580,182503,4679
Bolivia,2020-04-01,11829006,177865,21007,182556,4708
Bolivia,2020-05-01,11829006,182217,24814,182890,4846
Bolivia,2020-06-01,11829006,193718,31747,186239,5283
Bolivia,2020-07-01,11829006,213557,44235,191094,6193
Bolivia,2020-08-01,11829006,369512,45219,445519,10654
Bolivia,2020-09-01,11829006,375736,41892,445519,11174
Bolivia,2020-10-01,11829006,378066,35918,445519,11441
Bolivia,2020-11-01,11829006,379063,32483,445519,11520
Bolivia,2020-12-01,11829006,383647,31188,445519,11586
Bolivia,2021-01-01,11829006,402655,40822,445519,11987
Bolivia,2021-02-01,11829006,413705,41673,445519,12429
Bolivia,2021-03-01,11829006,421329,40254,445519,12635
Bolivia,2021-04-01,11829006,432100,38750,445519,12877
Bolivia,2021-05-01,11829006,453681,45702,445519,13395
Bolivia,2021-06-01,11829006,476730,48695,445519,14157
Bolivia,2021-07-01,11829006,488460,45897,445519,14533
Bolivia,2021-08-01,11829006,494345,41163,445519,14743
Bolivia,2021-09-01,11829006,497553,37484,445519,14845
Bolivia,2021-10-01,11829006,502051,32476,445519,14898
Bolivia,2021-11-01,11829006,510042,33742,445519,14980
Bolivia,2021-12-01,11829006,530774,42994,445519,15153
Bolivia,2022-01-01,11829006,614949,75792,445519,15575
Bolivia,2022-02-01,11829006,628633,71574,445519,15748
Bolivia,2022-03-01,11829006,631504,52655,445519,15767
Bolivia,2022-04-01,11829006,632514,39267,445519,15775
Bolivia,2022-05-01,11829006,632884,33440,445519,15783
Bosnia And Herzegovina,2020-02-01,3242823,188755,0,0,7889
Bosnia And Herzegovina,2020-03-01,3242823,188965,0,0,7895
Bosnia And Herzegovina,2020-04-01,3242823,189634,0,0,7923
Bosnia And Herzegovina,2020-05-01,3242823,190010,0,0,7965
Bosnia And Herzegovina,2020-06-01,3242823,190982,0,0,7982
Bosnia And Herzegovina,2020-07-01,3242823,194693,0,0,8058
Bosnia And Herzegovina,2020-08-01,3242823,198737,0,0,8193
Bosnia And Herzegovina,2020-09-01,3242823,202490,0,0,8317
Bosnia And Herzegovina,2020-10-01,3242823,213800,0,0,8506
Bosnia And Herzegovina,2020-11-01,3242823,232706,0,0,9229
Bosnia And Herzegovina,2020-12-01,3242823,244248,0,0,9914
Bosnia And Herzegovina,2021-01-01,3242823,249504,0,0,10228
Bosnia And Herzegovina,2021-02-01,3242823,254245,0,0,10424
Bosnia And Herzegovina,2021-03-01,3242823,273568,0,0,11188
Bosnia And Herzegovina,2021-04-01,3242823,287986,0,0,12164
Bosnia And Herzegovina,2021-05-01,3242823,290761,0,0,12515
Bosnia And Herzegovina,2021-06-01,3242823,291266,0,0,12716
Bosnia And Herzegovina,2021-07-01,3242823,291583,0,0,12732
Bosnia And Herzegovina,2021-08-01,3242823,295682,0,0,12790
Bosnia And Herzegovina,2021-09-01,3242823,306143,0,0,13192
Bosnia And Herzegovina,2021-10-01,3242823,315778,0,0,13672
Bosnia And Herzegovina,2021-11-01,3242823,326288,0,0,14182
Bosnia And Herzegovina,2021-12-01,3242823,334412,0,0,14610
Bosnia And Herzegovina,2022-01-01,3242823,362489,0,0,15112
Bosnia And Herzegovina,2022-02-01,3242823,374356,0,0,15618
Bosnia And Herzegovina,2022-03-01,3242823,376475,0,0,15745
Bosnia And Herzegovina,2022-04-01,3242823,377299,0,0,15771
Bosnia And Herzegovina,2022-05-01,3242823,377511,0,0,15778
Bosnia and Herzegovina,2020-01-01,3278650,5973,2811,2993,169
Bosnia and Herzegovina,2020-02-01,3278650,5973,2811,2993,169
Bosnia and Herzegovina,2020-03-01,3278650,6183,3006,3001,176
Bosnia and Herzegovina,2020-04-01,3278650,6852,3291,3356,204
Bosnia and Herzegovina,2020-05-01,3278650,7228,3317,3924,246
Bosnia and Herzegovina,2020-06-01,3278650,8200,3743,4194,262
Bosnia and Herzegovina,2020-07-01,3278650,11222,5448,5458,316
Botswana,2020-01-01,2398056,61573,404,60630,538
Botswana,2020-02-01,2398056,51311,336,60630,449
Botswana,2020-03-01,2398056,51313,338,60630,449
Botswana,2020-04-01,2398056,51322,347,60632,449
Botswana,2020-05-01,2398056,51328,344,60638,449
Botswana,2020-06-01,2398056,51424,435,60641,449
Botswana,2020-07-01,2398056,51706,699,60655,450
Botswana,2020-08-01,2398056,102950,916,151544,899
Botswana,2020-09-01,2398056,103433,1264,151544,902
Botswana,2020-10-01,2398056,104590,2107,151544,905
Botswana,2020-11-01,2398056,105956,1381,151544,908
Botswana,2020-12-01,2398056,107311,1381,151544,911
Botswana,2021-01-01,2398056,109473,1766,151544,945
Botswana,2021-02-01,2398056,111833,2046,151544,1009
Botswana,2021-03-01,2398056,115658,2277,151544,1103
Botswana,2021-04-01,2398056,118020,1857,151544,1156
Botswana,2021-05-01,2398056,120700,1378,151544,1206
Botswana,2021-06-01,2398056,125602,2156,151544,1272
Botswana,2021-07-01,2398056,137939,5379,151544,1420
Botswana,2021-08-01,2398056,154685,6291,151544,1651
Botswana,2021-09-01,2398056,162116,2498,151544,1686
Botswana,2021-10-01,2398056,164574,1216,151544,1699
Botswana,2021-11-01,2398056,167398,1342,151544,1703
Botswana,2021-12-01,2398056,175545,4978,151544,1712
Botswana,2022-01-01,2398056,186721,5314,151544,1757
Botswana,2022-02-01,2398056,191697,2668,151544,1773
Botswana,2022-03-01,2398056,204218,974,151544,1792
Botswana,2022-04-01,2398056,204329,570,151544,1793
Botswana,2022-05-01,2398056,204484,651,151544,1794
Brazil,2020-01-01,214042097,7208406,315629,6722540,170236
Brazil,2020-02-01,214042097,6007006,263025,6722540,141863
Brazil,2020-03-01,214042097,6009869,265724,6722591,141964
Brazil,2020-04-01,214042097,6050376,285423,6736914,144849
Brazil,2020-05-01,214042097,6264908,402887,6805162,156520
Brazil,2020-06-01,214042097,6710411,541769,7037867,171671
Brazil,2020-07-01,214042097,7267995,575262,7461197,186497
Brazil,2020-08-01,214042097,12510802,632969,15883031,295026
Brazil,2020-09-01,214042097,12813377,594306,15883031,302508
Brazil,2020-10-01,214042097,13055395,532176,15883031,307822
Brazil,2020-11-01,214042097,13323777,550601,15883031,312243
Brazil,2020-12-01,214042097,13772834,632380,15883031,319513
Brazil,2021-01-01,214042097,14286765,693885,15883031,329366
Brazil,2021-02-01,214042097,14739483,676044,15883031,339527
Brazil,2021-03-01,214042097,15478807,809201,15883031,361816
Brazil,2021-04-01,214042097,16121236,812517,15883031,389283
Brazil,2021-05-01,214042097,16754269,759754,15883031,408843
Brazil,2021-06-01,214042097,17431848,815495,15883031,427270
Brazil,2021-07-01,214042097,17868074,780245,15883031,440000
Brazil,2021-08-01,214042097,18155992,611512,15883031,448029
Brazil,2021-09-01,214042097,18342243,518346,15883031,453454
Brazil,2021-10-01,214042097,18470170,499170,15883031,457141
Brazil,2021-11-01,214042097,18564705,424554,15883031,459439
Brazil,2021-12-01,214042097,18629059,411631,15883031,460891
Brazil,2022-01-01,214042097,19684587,1233442,15883031,463643
Brazil,2022-02-01,214042097,20795758,1429812,15883031,471002
Brazil,2022-03-01,214042097,21182517,908491,15883031,474474
Brazil,2022-04-01,214042097,21349297,548933,15883031,475705
Brazil,2022-05-01,214042097,21427250,456267,15883031,476161
British Virgin Islands,2020-02-01,30606,3286,0,0,31
British Virgin Islands,2020-03-01,30606,3288,0,0,31
British Virgin Islands,2020-04-01,30606,3289,0,0,31
British Virgin Islands,2020-05-01,30606,3290,0,0,31
British Virgin Islands,2020-06-01,30606,3290,0,0,31
British Virgin Islands,2020-07-01,30606,3290,0,0,31
British Virgin Islands,2020-08-01,30606,3310,0,0,31
British Virgin Islands,2020-09-01,30606,3322,0,0,31
British Virgin Islands,2020-10-01,30606,3322,0,0,31
British Virgin Islands,2020-11-01,30606,3322,0,0,31
British Virgin Islands,2020-12-01,30606,3329,0,0,31
British Virgin Islands,2021-01-01,30606,3343,0,0,31
British Virgin Islands,2021-02-01,30606,3363,0,0,31
British Virgin Islands,2021-03-01,30606,3363,0,0,31
British Virgin Islands,2021-04-01,30606,3383,0,0,31
British Virgin Islands,2021-05-01,30606,3410,0,0,31
British Virgin Islands,2021-06-01,30606,3443,0,0,31
British Virgin Islands,2021-07-01,30606,4536,0,0,46
British Virgin Islands,2021-08-01,30606,4570,0,0,49
British Virgin Islands,2021-09-01,30606,4607,0,0,49
British Virgin Islands,2021-10-01,30606,4649,0,0,49
British Virgin Islands,2021-11-01,30606,4669,0,0,50
British Virgin Islands,2021-12-01,30606,5032,0,0,50
British Virgin Islands,2022-01-01,30606,6191,0,0,55
British Virgin Islands,2022-02-01,30606,6329,0,0,62
British Virgin Islands,2022-03-01,30606,6357,0,0,62
British Virgin Islands,2022-04-01,30606,6464,0,0,62
British Virgin Islands,2022-05-01,30606,6573,0,0,62
Brunei,2020-01-01,0,47,0,46,1
Brunei,2020-02-01,0,47,0,46,1
Brunei,2020-03-01,0,133,72,76,1
Brunei,2020-04-01,0,139,52,128,1
Brunei,2020-05-01,0,141,8,138,2
Brunei,2020-06-01,0,141,0,138,3
Brunei,2020-07-01,0,141,0,138,3
Brunei Darussalam,2020-02-01,445281,72329,825,142788,110
Brunei Darussalam,2020-03-01,445281,72394,880,142788,110
Brunei Darussalam,2020-04-01,445281,72398,864,142788,110
Brunei Darussalam,2020-05-01,445281,72400,832,142788,111
Brunei Darussalam,2020-06-01,445281,72400,826,142788,111
Brunei Darussalam,2020-07-01,445281,72400,825,142788,111
Brunei Darussalam,2020-08-01,445281,72401,826,142788,111
Brunei Darussalam,2020-09-01,445281,72402,827,142788,111
Brunei Darussalam,2020-10-01,445281,72403,826,142788,111
Brunei Darussalam,2020-11-01,445281,72404,826,142788,111
Brunei Darussalam,2020-12-01,445281,72408,828,142788,111
Brunei Darussalam,2021-01-01,445281,72419,836,142788,111
Brunei Darussalam,2021-02-01,445281,72422,829,142788,111
Brunei Darussalam,2021-03-01,445281,72435,833,142788,111
Brunei Darussalam,2021-04-01,445281,72441,833,142788,111
Brunei Darussalam,2021-05-01,445281,72451,831,142788,111
Brunei Darussalam,2021-06-01,445281,72459,831,142788,111
Brunei Darussalam,2021-07-01,445281,72498,855,142788,111
Brunei Darussalam,2021-08-01,445281,73685,1740,142788,115
Brunei Darussalam,2021-09-01,445281,75887,1931,142788,134
Brunei Darussalam,2021-10-01,445281,78894,2196,142788,154
Brunei Darussalam,2021-11-01,445281,79876,1653,142788,159
Brunei Darussalam,2021-12-01,445281,80064,1049,142788,161
Brunei Darussalam,2022-01-01,445281,80567,1051,142788,162
Brunei Darussalam,2022-02-01,445281,104100,15778,142788,172
Brunei Darussalam,2022-03-01,445281,139535,20938,142788,214
Brunei Darussalam,2022-04-01,445281,143254,3053,142788,219
Brunei Darussalam,2022-05-01,445281,144535,1657,142788,220
Bulgaria,2020-01-01,6896957,237027,24010,205452,7565
Bulgaria,2020-02-01,6896957,197523,20008,205452,6304
Bulgaria,2020-03-01,6896957,197722,20195,205459,6308
Bulgaria,2020-04-01,6896957,198276,20595,205558,6337
Bulgaria,2020-05-01,6896957,198779,20765,205881,6374
Bulgaria,2020-06-01,6896957,200017,21050,206522,6419
Bulgaria,2020-07-01,6896957,203011,22417,207686,6484
Bulgaria,2020-08-01,6896957,396928,40189,510838,12703
Bulgaria,2020-09-01,6896957,398450,40245,510838,12768
Bulgaria,2020-10-01,6896957,409120,48960,510838,12919
Bulgaria,2020-11-01,6896957,439939,68687,510838,13838
Bulgaria,2020-12-01,6896957,458928,70268,510838,15018
Bulgaria,2021-01-01,6896957,464422,63318,510838,15508
Bulgaria,2021-02-01,6896957,473852,49122,510838,15890
Bulgaria,2021-03-01,6896957,505717,61745,510838,16892
Bulgaria,2021-04-01,6896957,526299,62360,510838,17959
Bulgaria,2021-05-01,6896957,531031,54625,510838,18393
Bulgaria,2021-06-01,6896957,532115,44228,510838,18513
Bulgaria,2021-07-01,6896957,533190,41422,510838,18564
Bulgaria,2021-08-01,6896957,543420,48814,510838,18792
Bulgaria,2021-09-01,6896957,558893,53107,510838,19454
Bulgaria,2021-10-01,6896957,592336,71695,510838,20493
Bulgaria,2021-11-01,6896957,623191,76804,510838,21977
Bulgaria,2021-12-01,6896957,640542,73469,510838,22811
Bulgaria,2022-01-01,6896957,708827,119865,510838,23599
Bulgaria,2022-02-01,6896957,755265,125904,510838,24353
